source,destination,cost,time(in hrs)
103,116,240,4
103,117,240,4
103,118,0,0
103,119,0,0
103,120,0,0
103,121,210,3.5
103,122,210,3.5
103,123,210,3.5
103,124,210,3.5
103,125,150,2.5
103,126,30,0.5
103,127,120,2
104,104,0,0
104,105,180,3
104,106,180,3
104,107,210,3.5
104,108,210,3.5
104,109,30,0.5
104,110,90,1.5
104,111,90,1.5
104,112,270,4.5
104,113,90,1.5
104,114,60,1
104,115,60,1
104,116,30,0.5
104,117,30,0.5
104,118,210,3.5
104,119,180,3
104,120,180,3
104,121,30,0.5
104,122,30,0.5
104,123,30,0.5
104,124,30,0.5
104,125,240,4
104,126,210,3.5
104,127,330,5.5
105,105,150,2.5
105,106,150,2.5
105,107,210,3.5
105,108,210,3.5
105,109,30,0.5
105,110,90,1.5
105,111,60,1
105,112,240,4
105,113,60,1
105,114,60,1
105,115,60,1
105,116,60,1
105,117,60,1
105,118,180,3
105,119,150,2.5
105,120,150,2.5
105,121,30,0.5
105,122,30,0.5
105,123,30,0.5
105,124,30,0.5
105,125,210,3.5
105,126,180,3
105,127,300,5
106,106,0,0
106,107,180,3
106,108,210,3.5
106,109,150,2.5
106,110,150,2.5
106,111,90,1.5
106,112,240,4
106,113,120,2
106,114,120,2
106,115,120,2
106,116,210,3.5
106,117,210,3.5
106,118,60,1
106,119,60,1
106,120,30,0.5
106,121,180,3
106,122,180,3
106,123,180,3
106,124,180,3
106,125,210,3.5
106,126,30,0.5
106,127,150,2.5
107,107,180,3
107,108,210,3.5
107,109,180,3
107,110,150,2.5
107,111,90,1.5
107,112,240,4
107,113,120,2
107,114,120,2
107,115,120,2
107,116,210,3.5
107,117,210,3.5
107,118,60,1
107,119,60,1
107,120,60,1
107,121,180,3
107,122,180,3
107,123,180,3
107,124,180,3
107,125,210,3.5
107,126,30,0.5
107,127,150,2.5
108,108,30,0.5
108,109,180,3
108,110,120,2
108,111,240,4
108,112,60,1
108,113,150,2.5
108,114,150,2.5
108,115,150,2.5
108,116,270,4.5
108,117,270,4.5
108,118,120,2
108,119,120,2
108,120,120,2
108,121,270,4.5
108,122,270,4.5
108,123,270,4.5
108,124,240,4
108,125,30,0.5
108,126,150,2.5
108,127,150,2.5
109,109,150,2.5
109,110,90,1.5
109,111,240,4
109,112,30,0.5
109,113,150,2.5
109,114,150,2.5
109,115,150,2.5
109,116,270,4.5
109,117,270,4.5
109,118,150,2.5
109,119,150,2.5
109,120,150,2.5
109,121,240,4
109,122,240,4
109,123,270,4.5
109,124,240,4
109,125,0,0
109,126,210,3.5
109,127,210,3.5
110,110,60,1
110,111,120,2
110,112,210,3.5
110,113,30,0.5
110,114,30,0.5
110,115,30,0.5
110,116,90,1.5
110,117,90,1.5
110,118,180,3
110,119,150,2.5
110,120,180,3
110,121,90,1.5
110,122,90,1.5
110,123,90,1.5
110,124,60,1
110,125,180,3
110,126,180,3
110,127,300,5
111,111,150,2.5
111,112,150,2.5
111,113,30,0.5
111,114,30,0.5
111,115,30,0.5
111,116,150,2.5
111,117,150,2.5
111,118,150,2.5
111,119,120,2
111,120,120,2
111,121,150,2.5
111,122,150,2.5
111,123,150,2.5
111,124,150,2.5
111,125,120,2
111,126,180,3
111,127,240,4
112,112,300,5
112,113,90,1.5
112,114,90,1.5
112,115,90,1.5
112,116,120,2
112,117,120,2
112,118,180,3
112,119,150,2.5
112,120,150,2.5
112,121,60,1
112,122,60,1
112,123,60,1
112,124,60,1
112,125,270,4.5
112,126,150,2.5
112,127,270,4.5
113,113,180,3
113,114,180,3
113,115,180,3
113,116,300,5
113,117,300,5
113,118,180,3
113,119,180,3
113,120,180,3
113,121,300,5
113,122,300,5
113,123,300,5
113,124,300,5
113,125,30,0.5
113,126,240,4
113,127,210,3.5
114,114,0,0
114,115,0,0
114,116,120,2
114,117,120,2
114,118,120,2
114,119,90,1.5
114,120,120,2
114,121,120,2
114,122,120,2
114,123,120,2
114,124,90,1.5
114,125,150,2.5
114,126,120,2
114,127,240,4
115,115,0,0
115,116,120,2
115,117,120,2
115,118,120,2
115,119,90,1.5
115,120,120,2
115,121,90,1.5
115,122,120,2
115,123,120,2
115,124,90,1.5
115,125,150,2.5
115,126,150,2.5
115,127,240,4
116,116,120,2
116,117,120,2
116,118,120,2
116,119,90,1.5
116,120,120,2
116,121,90,1.5
116,122,120,2
116,123,120,2
116,124,90,1.5
116,125,150,2.5
116,126,150,2.5
116,127,240,4
117,117,0,0
117,118,270,4.5
117,119,240,4
117,120,240,4
117,121,30,0.5
117,122,30,0.5
117,123,30,0.5
117,124,30,0.5
117,125,270,4.5
117,126,240,4
117,127,360,6
118,118,270,4.5
118,119,240,4
118,120,240,4
118,121,30,0.5
118,122,30,0.5
118,123,30,0.5
118,124,30,0.5
118,125,270,4.5
118,126,240,4
118,127,360,6
119,119,30,0.5
119,120,0,0
119,121,240,4
119,122,240,4
119,123,240,4
119,124,210,3.5
119,125,150,2.5
119,126,30,0.5
119,127,90,1.5
120,120,0,0
120,121,210,3.5
120,122,210,3.5
120,123,210,3.5
120,124,180,3
120,125,150,2.5
120,126,30,0.5
120,127,120,2
121,121,210,3.5
121,122,210,3.5
121,123,210,3.5
121,124,210,3.5
121,125,150,2.5
121,126,30,0.5
121,127,120,2
122,122,0,0
122,123,0,0
122,124,0,0
122,125,270,4.5
122,126,210,3.5
122,127,330,5.5
123,123,0,0
123,124,0,0
123,125,270,4.5
123,126,210,3.5
123,127,330,5.5
124,124,0,0
124,125,270,4.5
124,126,210,3.5
124,127,330,5.5
125,125,270,4.5
125,126,210,3.5
125,127,330,5.5
126,126,180,3
126,127,210,3.5
127,127,120,2
129,129,90,1.5
129,130,120,2
129,131,270,4.5
129,132,90,1.5
129,133,90,1.5
129,134,120,2
129,135,120,2
129,136,90,1.5
129,137,300,5
129,138,450,7.5
129,139,390,6.5
129,140,390,6.5
129,141,90,1.5
129,142,120,2
129,143,90,1.5
129,144,270,4.5
129,145,270,4.5
129,146,270,4.5
129,147,270,4.5
129,148,240,4
129,149,300,5
129,150,60,1
129,151,390,6.5
129,152,180,3
129,153,0,0
129,154,270,4.5
129,155,480,8
129,156,120,2
129,157,390,6.5
129,158,450,7.5
129,159,90,1.5
129,160,390,6.5
129,161,360,6
129,162,390,6.5
129,163,270,4.5
129,164,30,0.5
129,165,480,8
129,166,1770,29.5
129,167,270,4.5
129,168,90,1.5
129,169,30,0.5
129,170,330,5.5
129,171,60,1
129,172,120,2
129,173,270,4.5
129,174,180,3
129,175,120,2
129,176,210,3.5
129,177,180,3
129,178,120,2
129,179,120,2
129,180,240,4
129,181,60,1
129,182,60,1
129,183,60,1
129,184,60,1
129,185,180,3
129,186,270,4.5
129,187,270,4.5
129,188,90,1.5
129,189,270,4.5
129,190,270,4.5
129,191,30,0.5
129,192,90,1.5
129,193,60,1
129,194,30,0.5
129,195,0,0
129,196,180,3
129,197,120,2
129,198,90,1.5
129,199,210,3.5
129,200,210,3.5
129,201,270,4.5
129,202,120,2
129,203,120,2
129,204,60,1
129,205,120,2
129,206,90,1.5
129,207,150,2.5
129,208,90,1.5
129,209,300,5
129,210,60,1
129,211,90,1.5
129,212,270,4.5
129,213,30,0.5
129,214,150,2.5
129,215,180,3
129,216,120,2
129,217,60,1
129,218,30,0.5
129,219,120,2
129,220,120,2
129,221,390,6.5
129,222,390,6.5
129,223,390,6.5
129,224,240,4
129,225,30,0.5
129,226,240,4
129,227,210,3.5
129,228,210,3.5
129,229,210,3.5
129,230,210,3.5
129,231,210,3.5
129,232,210,3.5
129,233,60,1
129,234,210,3.5
129,235,210,3.5
129,236,210,3.5
129,237,210,3.5
129,238,210,3.5
129,239,210,3.5
129,240,210,3.5
129,241,390,6.5
129,242,180,3
129,243,180,3
129,244,210,3.5
129,245,180,3
129,246,210,3.5
129,247,210,3.5
129,248,210,3.5
129,249,210,3.5
129,250,210,3.5
129,251,210,3.5
129,252,210,3.5
129,253,210,3.5
129,254,210,3.5
129,255,210,3.5
130,130,0,0
130,131,180,3
130,132,0,0
130,133,30,0.5
130,134,120,2
130,135,120,2
130,136,0,0
130,137,360,6
130,138,450,7.5
130,139,300,5
130,140,300,5
130,141,30,0.5
130,142,90,1.5
130,143,30,0.5
130,144,210,3.5
130,145,210,3.5
130,146,210,3.5
130,147,210,3.5
130,148,270,4.5
130,149,240,4
130,150,30,0.5
130,151,270,4.5
130,152,90,1.5
130,153,90,1.5
130,154,210,3.5
130,155,570,9.5
130,156,120,2
130,157,330,5.5
130,158,390,6.5
130,159,90,1.5
130,160,330,5.5
130,161,300,5
130,162,330,5.5
130,163,210,3.5
130,164,60,1
130,165,390,6.5
130,166,1890,31.5
130,167,210,3.5
130,168,0,0
130,169,60,1
130,170,300,5
130,171,30,0.5
130,172,30,0.5
130,173,360,6
130,174,240,4
130,175,150,2.5
130,176,120,2
130,177,180,3
130,178,180,3
130,179,0,0
130,180,360,6
130,181,90,1.5
130,182,90,1.5
130,183,90,1.5
130,184,90,1.5
130,185,90,1.5
130,186,210,3.5
130,187,210,3.5
130,188,0,0
130,189,210,3.5
130,190,210,3.5
130,191,60,1
130,192,30,0.5
130,193,90,1.5
130,194,90,1.5
130,195,90,1.5
130,196,60,1
130,197,60,1
130,198,30,0.5
130,199,120,2
130,200,150,2.5
130,201,270,4.5
130,202,60,1
130,203,30,0.5
130,204,90,1.5
130,205,150,2.5
130,206,150,2.5
130,207,60,1
130,208,120,2
130,209,210,3.5
130,210,60,1
130,211,0,0
130,212,210,3.5
130,213,90,1.5
130,214,210,3.5
130,215,240,4
130,216,240,4
130,217,120,2
130,218,90,1.5
130,219,30,0.5
130,220,180,3
130,221,390,6.5
130,222,390,6.5
130,223,390,6.5
130,224,150,2.5
130,225,60,1
130,226,300,5
130,227,270,4.5
130,228,270,4.5
130,229,270,4.5
130,230,270,4.5
130,231,240,4
130,232,240,4
130,233,60,1
130,234,270,4.5
130,235,270,4.5
130,236,270,4.5
130,237,270,4.5
130,238,270,4.5
130,239,270,4.5
130,240,270,4.5
130,241,390,6.5
130,242,240,4
130,243,240,4
130,244,270,4.5
130,245,240,4
130,246,270,4.5
130,247,270,4.5
130,248,270,4.5
130,249,270,4.5
130,250,270,4.5
130,251,270,4.5
130,252,270,4.5
130,253,270,4.5
130,254,270,4.5
130,255,270,4.5
131,131,180,3
131,132,0,0
131,133,30,0.5
131,134,120,2
131,135,120,2
131,136,0,0
131,137,360,6
131,138,450,7.5
131,139,300,5
131,140,300,5
131,141,30,0.5
131,142,90,1.5
131,143,30,0.5
131,144,210,3.5
131,145,210,3.5
131,146,210,3.5
131,147,210,3.5
131,148,270,4.5
131,149,210,3.5
131,150,30,0.5
131,151,270,4.5
131,152,90,1.5
131,153,90,1.5
131,154,210,3.5
131,155,570,9.5
131,156,120,2
131,157,330,5.5
131,158,390,6.5
131,159,120,2
131,160,330,5.5
131,161,300,5
131,162,300,5
131,163,210,3.5
131,164,60,1
131,165,390,6.5
131,166,1890,31.5
131,167,210,3.5
131,168,0,0
131,169,60,1
131,170,300,5
131,171,30,0.5
131,172,30,0.5
131,173,360,6
131,174,240,4
131,175,180,3
131,176,120,2
131,177,180,3
131,178,180,3
131,179,0,0
131,180,360,6
131,181,90,1.5
131,182,90,1.5
131,183,90,1.5
131,184,90,1.5
131,185,90,1.5
131,186,210,3.5
131,187,210,3.5
131,188,0,0
131,189,210,3.5
131,190,210,3.5
131,191,60,1
131,192,30,0.5
131,193,90,1.5
131,194,90,1.5
131,195,90,1.5
131,196,60,1
131,197,60,1
131,198,30,0.5
131,199,120,2
131,200,150,2.5
131,201,270,4.5
131,202,60,1
131,203,30,0.5
131,204,90,1.5
131,205,180,3
131,206,180,3
131,207,30,0.5
131,208,120,2
131,209,210,3.5
131,210,60,1
131,211,0,0
131,212,210,3.5
131,213,90,1.5
131,214,210,3.5
131,215,240,4
131,216,240,4
131,217,120,2
131,218,90,1.5
131,219,30,0.5
131,220,180,3
131,221,390,6.5
131,222,390,6.5
131,223,390,6.5
131,224,120,2
131,225,60,1
131,226,300,5
131,227,270,4.5
131,228,270,4.5
131,229,270,4.5
131,230,270,4.5
131,231,270,4.5
131,232,270,4.5
131,233,60,1
131,234,270,4.5
131,235,270,4.5
131,236,270,4.5
131,237,270,4.5
131,238,270,4.5
131,239,270,4.5
131,240,270,4.5
131,241,390,6.5
131,242,240,4
131,243,240,4
131,244,270,4.5
131,245,240,4
131,246,270,4.5
131,247,270,4.5
131,248,270,4.5
131,249,270,4.5
131,250,270,4.5
131,251,270,4.5
131,252,270,4.5
131,253,270,4.5
131,254,270,4.5
131,255,270,4.5
132,132,210,3.5
132,133,240,4
132,134,330,5.5
132,135,330,5.5
132,136,210,3.5
132,137,300,5
132,138,660,11
132,139,150,2.5
132,140,150,2.5
132,141,240,4
132,142,300,5
132,143,150,2.5
132,144,0,0
132,145,0,0
132,146,0,0
132,147,0,0
132,148,480,8
132,149,60,1
132,150,240,4
132,151,270,4.5
132,152,90,1.5
132,153,270,4.5
132,154,0,0
132,155,750,12.5
132,156,150,2.5
132,157,120,2
132,158,570,9.5
132,159,180,3
132,160,480,8
132,161,480,8
132,162,480,8
132,163,0,0
132,164,240,4
132,165,210,3.5
132,166,1980,33
132,167,0,0
132,168,210,3.5
132,169,240,4
132,170,510,8.5
132,171,240,4
132,172,150,2.5
132,173,420,7
132,174,240,4
132,175,180,3
132,176,60,1
132,177,390,6.5
132,178,390,6.5
132,179,210,3.5
132,180,420,7
132,181,210,3.5
132,182,300,5
132,183,270,4.5
132,184,270,4.5
132,185,90,1.5
132,186,0,0
132,187,0,0
132,188,180,3
132,189,0,0
132,190,0,0
132,191,240,4
132,192,240,4
132,193,300,5
132,194,210,3.5
132,195,240,4
132,196,150,2.5
132,197,150,2.5
132,198,240,4
132,199,60,1
132,200,60,1
132,201,480,8
132,202,270,4.5
132,203,150,2.5
132,204,180,3
132,205,180,3
132,206,210,3.5
132,207,180,3
132,208,330,5.5
132,209,0,0
132,210,270,4.5
132,211,180,3
132,212,0,0
132,213,240,4
132,214,210,3.5
132,215,210,3.5
132,216,390,6.5
132,217,330,5.5
132,218,240,4
132,219,150,2.5
132,220,180,3
132,221,600,10
132,222,600,10
132,223,600,10
132,224,300,5
132,225,210,3.5
132,226,510,8.5
132,227,450,7.5
132,228,480,8
132,229,450,7.5
132,230,480,8
132,231,450,7.5
132,232,450,7.5
132,233,270,4.5
132,234,450,7.5
132,235,480,8
132,236,480,8
132,237,480,8
132,238,480,8
132,239,480,8
132,240,480,8
132,241,600,10
132,242,450,7.5
132,243,450,7.5
132,244,480,8
132,245,450,7.5
132,246,480,8
132,247,480,8
132,248,480,8
132,249,480,8
132,250,480,8
132,251,480,8
132,252,480,8
132,253,480,8
132,254,480,8
132,255,480,8
133,133,30,0.5
133,134,120,2
133,135,120,2
133,136,0,0
133,137,360,6
133,138,450,7.5
133,139,300,5
133,140,300,5
133,141,30,0.5
133,142,90,1.5
133,143,30,0.5
133,144,210,3.5
133,145,210,3.5
133,146,210,3.5
133,147,210,3.5
133,148,240,4
133,149,240,4
133,150,30,0.5
133,151,270,4.5
133,152,120,2
133,153,90,1.5
133,154,210,3.5
133,155,570,9.5
133,156,120,2
133,157,330,5.5
133,158,390,6.5
133,159,90,1.5
133,160,330,5.5
133,161,300,5
133,162,300,5
133,163,210,3.5
133,164,60,1
133,165,390,6.5
133,166,1890,31.5
133,167,210,3.5
133,168,0,0
133,169,60,1
133,170,300,5
133,171,30,0.5
133,172,30,0.5
133,173,360,6
133,174,240,4
133,175,180,3
133,176,150,2.5
133,177,180,3
133,178,180,3
133,179,0,0
133,180,360,6
133,181,90,1.5
133,182,90,1.5
133,183,90,1.5
133,184,90,1.5
133,185,90,1.5
133,186,210,3.5
133,187,210,3.5
133,188,0,0
133,189,210,3.5
133,190,210,3.5
133,191,60,1
133,192,30,0.5
133,193,90,1.5
133,194,90,1.5
133,195,90,1.5
133,196,60,1
133,197,60,1
133,198,30,0.5
133,199,150,2.5
133,200,150,2.5
133,201,270,4.5
133,202,60,1
133,203,30,0.5
133,204,90,1.5
133,205,150,2.5
133,206,150,2.5
133,207,60,1
133,208,120,2
133,209,210,3.5
133,210,60,1
133,211,0,0
133,212,210,3.5
133,213,90,1.5
133,214,210,3.5
133,215,240,4
133,216,240,4
133,217,120,2
133,218,90,1.5
133,219,30,0.5
133,220,180,3
133,221,390,6.5
133,222,390,6.5
133,223,390,6.5
133,224,150,2.5
133,225,60,1
133,226,300,5
133,227,270,4.5
133,228,270,4.5
133,229,240,4
133,230,270,4.5
133,231,240,4
133,232,240,4
133,233,60,1
133,234,240,4
133,235,270,4.5
133,236,270,4.5
133,237,270,4.5
133,238,270,4.5
133,239,270,4.5
133,240,270,4.5
133,241,390,6.5
133,242,240,4
133,243,240,4
133,244,270,4.5
133,245,240,4
133,246,270,4.5
133,247,270,4.5
133,248,270,4.5
133,249,270,4.5
133,250,270,4.5
133,251,270,4.5
133,252,270,4.5
133,253,270,4.5
133,254,270,4.5
133,255,270,4.5
134,134,60,1
134,135,60,1
134,136,30,0.5
134,137,390,6.5
134,138,390,6.5
134,139,330,5.5
134,140,330,5.5
134,141,0,0
134,142,60,1
134,143,90,1.5
134,144,240,4
134,145,240,4
134,146,240,4
134,147,240,4
134,148,210,3.5
134,149,270,4.5
134,150,30,0.5
134,151,300,5
134,152,150,2.5
134,153,90,1.5
134,154,240,4
134,155,540,9
134,156,150,2.5
134,157,360,6
134,158,360,6
134,159,120,2
134,160,300,5
134,161,270,4.5
134,162,300,5
134,163,240,4
134,164,30,0.5
134,165,450,7.5
134,166,1860,31
134,167,240,4
134,168,30,0.5
134,169,30,0.5
134,170,270,4.5
134,171,0,0
134,172,60,1
134,173,360,6
134,174,240,4
134,175,180,3
134,176,180,3
134,177,120,2
134,178,150,2.5
134,179,30,0.5
134,180,360,6
134,181,90,1.5
134,182,60,1
134,183,60,1
134,184,30,0.5
134,185,150,2.5
134,186,240,4
134,187,240,4
134,188,30,0.5
134,189,240,4
134,190,240,4
134,191,60,1
134,192,0,0
134,193,60,1
134,194,90,1.5
134,195,90,1.5
134,196,120,2
134,197,90,1.5
134,198,0,0
134,199,180,3
134,200,180,3
134,201,240,4
134,202,30,0.5
134,203,60,1
134,204,120,2
134,205,180,3
134,206,180,3
134,207,90,1.5
134,208,90,1.5
134,209,270,4.5
134,210,30,0.5
134,211,30,0.5
134,212,240,4
134,213,90,1.5
134,214,210,3.5
134,215,240,4
134,216,210,3.5
134,217,90,1.5
134,218,90,1.5
134,219,60,1
134,220,180,3
134,221,330,5.5
134,222,330,5.5
134,223,330,5.5
134,224,120,2
134,225,30,0.5
134,226,270,4.5
134,227,210,3.5
134,228,210,3.5
134,229,210,3.5
134,230,210,3.5
134,231,210,3.5
134,232,210,3.5
134,233,30,0.5
134,234,210,3.5
134,235,240,4
134,236,210,3.5
134,237,240,4
134,238,240,4
134,239,240,4
134,240,210,3.5
134,241,330,5.5
134,242,210,3.5
134,243,210,3.5
134,244,240,4
134,245,210,3.5
134,246,240,4
134,247,240,4
134,248,240,4
134,249,240,4
134,250,210,3.5
134,251,240,4
134,252,240,4
134,253,240,4
134,254,240,4
134,255,210,3.5
135,135,0,0
135,136,120,2
135,137,450,7.5
135,138,330,5.5
135,139,420,7
135,140,420,7
135,141,60,1
135,142,30,0.5
135,143,150,2.5
135,144,330,5.5
135,145,330,5.5
135,146,330,5.5
135,147,330,5.5
135,148,120,2
135,149,360,6
135,150,90,1.5
135,151,360,6
135,152,240,4
135,153,90,1.5
135,154,330,5.5
135,155,450,7.5
135,156,240,4
135,157,450,7.5
135,158,300,5
135,159,210,3.5
135,160,270,4.5
135,161,240,4
135,162,270,4.5
135,163,330,5.5
135,164,90,1.5
135,165,510,8.5
135,166,1860,31
135,167,330,5.5
135,168,120,2
135,169,90,1.5
135,170,210,3.5
135,171,60,1
135,172,150,2.5
135,173,390,6.5
135,174,300,5
135,175,240,4
135,176,270,4.5
135,177,60,1
135,178,90,1.5
135,179,120,2
135,180,360,6
135,181,150,2.5
135,182,60,1
135,183,60,1
135,184,30,0.5
135,185,240,4
135,186,330,5.5
135,187,330,5.5
135,188,120,2
135,189,330,5.5
135,190,330,5.5
135,191,120,2
135,192,60,1
135,193,30,0.5
135,194,150,2.5
135,195,120,2
135,196,180,3
135,197,180,3
135,198,60,1
135,199,270,4.5
135,200,270,4.5
135,201,150,2.5
135,202,60,1
135,203,150,2.5
135,204,180,3
135,205,240,4
135,206,240,4
135,207,150,2.5
135,208,30,0.5
135,209,360,6
135,210,30,0.5
135,211,120,2
135,212,330,5.5
135,213,150,2.5
135,214,270,4.5
135,215,300,5
135,216,210,3.5
135,217,90,1.5
135,218,150,2.5
135,219,150,2.5
135,220,270,4.5
135,221,270,4.5
135,222,270,4.5
135,223,270,4.5
135,224,120,2
135,225,120,2
135,226,180,3
135,227,150,2.5
135,228,150,2.5
135,229,150,2.5
135,230,150,2.5
135,231,120,2
135,232,150,2.5
135,233,30,0.5
135,234,150,2.5
135,235,150,2.5
135,236,150,2.5
135,237,150,2.5
135,238,150,2.5
135,239,150,2.5
135,240,150,2.5
135,241,270,4.5
135,242,120,2
135,243,150,2.5
135,244,150,2.5
135,245,120,2
135,246,150,2.5
135,247,150,2.5
135,248,150,2.5
135,249,150,2.5
135,250,150,2.5
135,251,150,2.5
135,252,150,2.5
135,253,150,2.5
135,254,150,2.5
135,255,150,2.5
136,136,120,2
136,137,450,7.5
136,138,330,5.5
136,139,420,7
136,140,420,7
136,141,60,1
136,142,30,0.5
136,143,150,2.5
136,144,330,5.5
136,145,330,5.5
136,146,330,5.5
136,147,330,5.5
136,148,120,2
136,149,360,6
136,150,90,1.5
136,151,360,6
136,152,240,4
136,153,90,1.5
136,154,330,5.5
136,155,450,7.5
136,156,240,4
136,157,450,7.5
136,158,300,5
136,159,180,3
136,160,270,4.5
136,161,240,4
136,162,270,4.5
136,163,330,5.5
136,164,90,1.5
136,165,510,8.5
136,166,1830,30.5
136,167,330,5.5
136,168,120,2
136,169,90,1.5
136,170,210,3.5
136,171,60,1
136,172,150,2.5
136,173,360,6
136,174,300,5
136,175,240,4
136,176,270,4.5
136,177,60,1
136,178,60,1
136,179,120,2
136,180,360,6
136,181,150,2.5
136,182,60,1
136,183,60,1
136,184,30,0.5
136,185,240,4
136,186,330,5.5
136,187,330,5.5
136,188,120,2
136,189,330,5.5
136,190,330,5.5
136,191,120,2
136,192,60,1
136,193,30,0.5
136,194,120,2
136,195,120,2
136,196,180,3
136,197,180,3
136,198,60,1
136,199,270,4.5
136,200,270,4.5
136,201,150,2.5
136,202,60,1
136,203,150,2.5
136,204,180,3
136,205,240,4
136,206,240,4
136,207,150,2.5
136,208,30,0.5
136,209,360,6
136,210,30,0.5
136,211,120,2
136,212,330,5.5
136,213,150,2.5
136,214,270,4.5
136,215,300,5
136,216,210,3.5
136,217,60,1
136,218,120,2
136,219,150,2.5
136,220,240,4
136,221,270,4.5
136,222,270,4.5
136,223,270,4.5
136,224,150,2.5
136,225,90,1.5
136,226,180,3
136,227,150,2.5
136,228,150,2.5
136,229,120,2
136,230,150,2.5
136,231,120,2
136,232,120,2
136,233,30,0.5
136,234,150,2.5
136,235,150,2.5
136,236,150,2.5
136,237,150,2.5
136,238,150,2.5
136,239,150,2.5
136,240,150,2.5
136,241,270,4.5
136,242,120,2
136,243,120,2
136,244,150,2.5
136,245,120,2
136,246,150,2.5
136,247,150,2.5
136,248,150,2.5
136,249,150,2.5
136,250,150,2.5
136,251,150,2.5
136,252,150,2.5
136,253,150,2.5
136,254,150,2.5
136,255,150,2.5
137,137,360,6
137,138,450,7.5
137,139,300,5
137,140,300,5
137,141,30,0.5
137,142,90,1.5
137,143,30,0.5
137,144,210,3.5
137,145,210,3.5
137,146,210,3.5
137,147,210,3.5
137,148,240,4
137,149,240,4
137,150,30,0.5
137,151,300,5
137,152,120,2
137,153,90,1.5
137,154,210,3.5
137,155,570,9.5
137,156,120,2
137,157,330,5.5
137,158,390,6.5
137,159,90,1.5
137,160,330,5.5
137,161,300,5
137,162,330,5.5
137,163,210,3.5
137,164,60,1
137,165,390,6.5
137,166,1890,31.5
137,167,210,3.5
137,168,0,0
137,169,60,1
137,170,300,5
137,171,30,0.5
137,172,30,0.5
137,173,360,6
137,174,210,3.5
137,175,150,2.5
137,176,150,2.5
137,177,180,3
137,178,180,3
137,179,0,0
137,180,360,6
137,181,60,1
137,182,90,1.5
137,183,60,1
137,184,60,1
137,185,120,2
137,186,210,3.5
137,187,210,3.5
137,188,0,0
137,189,210,3.5
137,190,210,3.5
137,191,30,0.5
137,192,30,0.5
137,193,90,1.5
137,194,60,1
137,195,60,1
137,196,90,1.5
137,197,60,1
137,198,30,0.5
137,199,150,2.5
137,200,150,2.5
137,201,270,4.5
137,202,60,1
137,203,30,0.5
137,204,90,1.5
137,205,150,2.5
137,206,150,2.5
137,207,60,1
137,208,120,2
137,209,210,3.5
137,210,60,1
137,211,0,0
137,212,210,3.5
137,213,90,1.5
137,214,180,3
137,215,210,3.5
137,216,240,4
137,217,120,2
137,218,60,1
137,219,30,0.5
137,220,150,2.5
137,221,390,6.5
137,222,390,6.5
137,223,390,6.5
137,224,150,2.5
137,225,30,0.5
137,226,300,5
137,227,240,4
137,228,270,4.5
137,229,240,4
137,230,240,4
137,231,240,4
137,232,240,4
137,233,60,1
137,234,240,4
137,235,270,4.5
137,236,270,4.5
137,237,270,4.5
137,238,270,4.5
137,239,270,4.5
137,240,270,4.5
137,241,390,6.5
137,242,240,4
137,243,240,4
137,244,270,4.5
137,245,240,4
137,246,270,4.5
137,247,270,4.5
137,248,270,4.5
137,249,270,4.5
137,250,270,4.5
137,251,270,4.5
137,252,270,4.5
137,253,270,4.5
137,254,270,4.5
137,255,270,4.5
138,138,780,13
138,139,450,7.5
138,140,450,7.5
138,141,390,6.5
138,142,450,7.5
138,143,300,5
138,144,300,5
138,145,300,5
138,146,300,5
138,147,300,5
138,148,570,9.5
138,149,330,5.5
138,150,360,6
138,151,570,9.5
138,152,330,5.5
138,153,330,5.5
138,154,300,5
138,155,720,12
138,156,210,3.5
138,157,360,6
138,158,750,12.5
138,159,240,4
138,160,690,11.5
138,161,660,11
138,162,690,11.5
138,163,300,5
138,164,360,6
138,165,420,7
138,166,1710,28.5
138,167,300,5
138,168,330,5.5
138,169,360,6
138,170,660,11
138,171,360,6
138,172,360,6
138,173,240,4
138,174,120,2
138,175,180,3
138,176,270,4.5
138,177,480,8
138,178,420,7
138,179,360,6
138,180,240,4
138,181,270,4.5
138,182,360,6
138,183,360,6
138,184,390,6.5
138,185,330,5.5
138,186,300,5
138,187,300,5
138,188,360,6
138,189,300,5
138,190,300,5
138,191,330,5.5
138,192,390,6.5
138,193,390,6.5
138,194,300,5
138,195,300,5
138,196,360,6
138,197,300,5
138,198,390,6.5
138,199,330,5.5
138,200,330,5.5
138,201,570,9.5
138,202,420,7
138,203,330,5.5
138,204,270,4.5
138,205,180,3
138,206,210,3.5
138,207,390,6.5
138,208,390,6.5
138,209,300,5
138,210,390,6.5
138,211,360,6
138,212,300,5
138,213,270,4.5
138,214,150,2.5
138,215,120,2
138,216,330,5.5
138,217,360,6
138,218,300,5
138,219,330,5.5
138,220,180,3
138,221,690,11.5
138,222,690,11.5
138,223,690,11.5
138,224,510,8.5
138,225,330,5.5
138,226,570,9.5
138,227,510,8.5
138,228,510,8.5
138,229,510,8.5
138,230,510,8.5
138,231,510,8.5
138,232,510,8.5
138,233,390,6.5
138,234,510,8.5
138,235,510,8.5
138,236,510,8.5
138,237,510,8.5
138,238,510,8.5
138,239,510,8.5
138,240,510,8.5
138,241,720,12
138,242,510,8.5
138,243,480,8
138,244,510,8.5
138,245,480,8
138,246,510,8.5
138,247,510,8.5
